hospital_id,treatment_code,treatment_count
771105,KAHKO0,0
771105,KAHM0,0
771105,KAKIA,0
771105,KAKIB,0
771105,KALE0,277
771105,KABK0,0
771105,KALK0,0
771105,KADK0,0
771105,KAOM0,0
771105,KAPRK0,0
771105,KAPK0,0
771105,KAEH0,0
771105,KARH0,0
771105,KARK0,0
771105,KAEK0,0
771105,KASA0,0
771105,KAMUS0,0
771105,KAPAR0,6
771105,KAEN0,0
771105,KABAA0,0
771105,KASCHK0,0
771105,KAOH0,0
771106,KAHKO0,0
771106,KAHM0,0
771106,KAKIA,0
771106,KAKIB,15
771106,KALE0,270
771106,KABK0,0
771106,KALK0,0
771106,KADK0,32
771106,KAOM0,0
771106,KAPRK0,0
771106,KAPK0,0
771106,KAEH0,54
771106,KARH0,0
771106,KARK0,0
771106,KAEK0,55
771106,KASA0,0
771106,KAMUS0,0
771106,KAPAR0,0
771106,KAEN0,0
771106,KABAA0,0
771106,KASCHK0,13
771106,KAOH0,0
771107,KAHKO0,0
771107,KAHM0,0
771107,KAKIA,0
771107,KAKIB,6
771107,KALE0,487
771107,KABK0,0
771107,KALK0,157
771107,KADK0,18
771107,KAOM0,0
771107,KAPRK0,0
771107,KAPK0,0
771107,KAEH0,0
771107,KARH0,0
771107,KARK0,0
771107,KAEK0,0
771107,KASA0,0
771107,KAMUS0,0
771107,KAPAR0,0
771107,KAEN0,0
771107,KABAA0,0
771107,KASCHK0,0
771107,KAOH0,0
771108,KAHKO0,0
771108,KAHM0,0
771108,KAKIA,0
771108,KAKIB,432
771108,KALE0,497
771108,KABK0,69
771108,KALK0,0
771108,KADK0,61
771108,KAOM0,0
771108,KAPRK0,134
771108,KAPK0,9
771108,KAEH0,238
771108,KARH0,44
771108,KARK0,46
771108,KAEK0,234
771108,KASA0,522
771108,KAMUS0,143
771108,KAPAR0,57
771108,KAEN0,534
771108,KABAA0,29
771108,KASCHK0,431
771108,KAOH0,44
771109,KAHKO0,0
771109,KAHM0,0
771109,KAKIA,0
771109,KAKIB,0
771109,KALE0,210
771109,KABK0,14
771109,KALK0,0
771109,KADK0,33
771109,KAOM0,0
771109,KAPRK0,0
771109,KAPK0,0
771109,KAEH0,227
771109,KARH0,12
771109,KARK0,19
771109,KAEK0,209
771109,KASA0,0
771109,KAMUS0,0
771109,KAPAR0,4
771109,KAEN0,752
771109,KABAA0,0
771109,KASCHK0,0
771109,KAOH0,0
771112,KAHKO0,0
771112,KAHM0,0
771112,KAKIA,0
771112,KAKIB,0
771112,KALE0,19
771112,KABK0,0
771112,KALK0,0
771112,KADK0,0
771112,KAOM0,0
771112,KAPRK0,0
771112,KAPK0,0
771112,KAEH0,0
771112,KARH0,0
771112,KARK0,0
771112,KAEK0,0
771112,KASA0,0
771112,KAMUS0,0
771112,KAPAR0,0
771112,KAEN0,0
771112,KABAA0,0
771112,KASCHK0,0
771112,KAOH0,0
771113,KAHKO0,0
771113,KAHM0,0
771113,KAKIA,0
771113,KAKIB,155
771113,KALE0,328
771113,KABK0,25
771113,KALK0,0
771113,KADK0,35
771113,KAOM0,4
771113,KAPRK0,17
771113,KAPK0,0
771113,KAEH0,109
771113,KARH0,10
771113,KARK0,9
771113,KAEK0,124
771113,KASA0,139
771113,KAMUS0,0
771113,KAPAR0,7
771113,KAEN0,676
771113,KABAA0,0
771113,KASCHK0,105
771113,KAOH0,27
771114,KAHKO0,0
771114,KAHM0,0
771114,KAKIA,0
771114,KAKIB,0
771114,KALE0,81
771114,KABK0,0
771114,KALK0,0
771114,KADK0,0
771114,KAOM0,0
771114,KAPRK0,0
771114,KAPK0,0
771114,KAEH0,0
771114,KARH0,0
771114,KARK0,0
771114,KAEK0,0
771114,KASA0,0
771114,KAMUS0,0
771114,KAPAR0,10
771114,KAEN0,0
771114,KABAA0,0
771114,KASCHK0,0
771114,KAOH0,0
771115,KAHKO0,0
771115,KAHM0,0
771115,KAKIA,0
771115,KAKIB,0
771115,KALE0,246
771115,KABK0,0
771115,KALK0,0
771115,KADK0,23
771115,KAOM0,0
771115,KAPRK0,0
771115,KAPK0,0
771115,KAEH0,161
771115,KARH0,15
771115,KARK0,10
771115,KAEK0,126
771115,KASA0,675
771115,KAMUS0,49
771115,KAPAR0,74
771115,KAEN0,0
771115,KABAA0,0
771115,KASCHK0,0
771115,KAOH0,0
771116,KAHKO0,0
771116,KAHM0,0
771116,KAKIA,0
771116,KAKIB,0
771116,KALE0,98
771116,KABK0,0
771116,KALK0,0
771116,KADK0,4
771116,KAOM0,0
771116,KAPRK0,0
771116,KAPK0,0
771116,KAEH0,111
771116,KARH0,9
771116,KARK0,9
771116,KAEK0,136
771116,KASA0,0
771116,KAMUS0,0
771116,KAPAR0,12
771116,KAEN0,0
771116,KABAA0,0
771116,KASCHK0,0
771116,KAOH0,0
771119,KAHKO0,0
771119,KAHM0,0
771119,KAKIA,0
771119,KAKIB,262
771119,KALE0,261
771119,KABK0,0
771119,KALK0,0
771119,KADK0,43
771119,KAOM0,7
771119,KAPRK0,11
771119,KAPK0,0
771119,KAEH0,104
771119,KARH0,9
771119,KARK0,6
771119,KAEK0,101
771119,KASA0,0
771119,KAMUS0,0
771119,KAPAR0,4
771119,KAEN0,1037
771119,KABAA0,0
771119,KASCHK0,5
771119,KAOH0,0
771123,KAHKO0,0
771123,KAHM0,0
771123,KAKIA,0
771123,KAKIB,169
771123,KALE0,362
771123,KABK0,0
771123,KALK0,0
771123,KADK0,67
771123,KAOM0,10
771123,KAPRK0,59
771123,KAPK0,0
771123,KAEH0,26
771123,KARH0,5
771123,KARK0,13
771123,KAEK0,76
771123,KASA0,402
771123,KAMUS0,124
771123,KAPAR0,39
771123,KAEN0,0
771123,KABAA0,6
771123,KASCHK0,271
771123,KAOH0,23
771124,KAHKO0,0
771124,KAHM0,0
771124,KAKIA,0
771124,KAKIB,383
771124,KALE0,376
771124,KABK0,81
771124,KALK0,12
771124,KADK0,62
771124,KAOM0,7
771124,KAPRK0,130
771124,KAPK0,11
771124,KAEH0,48
771124,KARH0,9
771124,KARK0,7
771124,KAEK0,32
771124,KASA0,466
771124,KAMUS0,45
771124,KAPAR0,37
771124,KAEN0,661
771124,KABAA0,15
771124,KASCHK0,270
771124,KAOH0,81
771125,KAHKO0,726
771125,KAHM0,393
771125,KAKIA,613
771125,KAKIB,497
771125,KALE0,321
771125,KABK0,0
771125,KALK0,0
771125,KADK0,29
771125,KAOM0,0
771125,KAPRK0,0
771125,KAPK0,0
771125,KAEH0,139
771125,KARH0,20
771125,KARK0,32
771125,KAEK0,142
771125,KASA0,685
771125,KAMUS0,231
771125,KAPAR0,179
771125,KAEN0,547
771125,KABAA0,83
771125,KASCHK0,497
771125,KAOH0,193
771127,KAHKO0,0
771127,KAHM0,0
771127,KAKIA,0
771127,KAKIB,0
771127,KALE0,133
771127,KABK0,0
771127,KALK0,0
771127,KADK0,0
771127,KAOM0,0
771127,KAPRK0,0
771127,KAPK0,0
771127,KAEH0,0
771127,KARH0,0
771127,KARK0,0
771127,KAEK0,0
771127,KASA0,0
771127,KAMUS0,21
771127,KAPAR0,0
771127,KAEN0,0
771127,KABAA0,0
771127,KASCHK0,0
771127,KAOH0,0
771128,KAHKO0,0
771128,KAHM0,0
771128,KAKIA,0
771128,KAKIB,0
771128,KALE0,0
771128,KABK0,0
771128,KALK0,0
771128,KADK0,0
771128,KAOM0,0
771128,KAPRK0,0
771128,KAPK0,0
771128,KAEH0,0
771128,KARH0,0
771128,KARK0,0
771128,KAEK0,0
771128,KASA0,0
771128,KAMUS0,0
771128,KAPAR0,0
771128,KAEN0,0
771128,KABAA0,0
771128,KASCHK0,0
771128,KAOH0,0
771129,KAHKO0,0
771129,KAHM0,0
771129,KAKIA,0
771129,KAKIB,269
771129,KALE0,552
771129,KABK0,24
771129,KALK0,0
771129,KADK0,41
771129,KAOM0,5
771129,KAPRK0,45
771129,KAPK0,5
771129,KAEH0,12
771129,KARH0,6
771129,KARK0,0
771129,KAEK0,0
771129,KASA0,508
771129,KAMUS0,53
771129,KAPAR0,36
771129,KAEN0,822
771129,KABAA0,14
771129,KASCHK0,320
771129,KAOH0,18
771132,KAHKO0,0
771132,KAHM0,0
771132,KAKIA,0
771132,KAKIB,0
771132,KALE0,0
771132,KABK0,0
771132,KALK0,0
771132,KADK0,0
771132,KAOM0,0
771132,KAPRK0,0
771132,KAPK0,0
771132,KAEH0,0
771132,KARH0,0
771132,KARK0,0
771132,KAEK0,0
771132,KASA0,0
771132,KAMUS0,0
771132,KAPAR0,12
771132,KAEN0,0
771132,KABAA0,0
771132,KASCHK0,0
771132,KAOH0,0
771136,KAHKO0,816
771136,KAHM0,984
771136,KAKIA,785
771136,KAKIB,1353
771136,KALE0,58
771136,KABK0,0
771136,KALK0,0
771136,KADK0,0
771136,KAOM0,0
771136,KAPRK0,0
771136,KAPK0,0
771136,KAEH0,0
771136,KARH0,0
771136,KARK0,0
771136,KAEK0,0
771136,KASA0,0
771136,KAMUS0,0
771136,KAPAR0,0
771136,KAEN0,0
771136,KABAA0,0
771136,KASCHK0,0
771136,KAOH0,0
771138,KAHKO0,0
771138,KAHM0,0
771138,KAKIA,0
771138,KAKIB,50
771138,KALE0,278
771138,KABK0,125
771138,KALK0,0
771138,KADK0,51
771138,KAOM0,0
771138,KAPRK0,0
771138,KAPK0,0
771138,KAEH0,108
771138,KARH0,4
771138,KARK0,18
771138,KAEK0,410
771138,KASA0,0
771138,KAMUS0,0
771138,KAPAR0,0
771138,KAEN0,495
771138,KABAA0,12
771138,KASCHK0,191
771138,KAOH0,7
771139,KAHKO0,0
771139,KAHM0,0
771139,KAKIA,0
771139,KAKIB,0
771139,KALE0,186
771139,KABK0,0
771139,KALK0,39
771139,KADK0,71
771139,KAOM0,18
771139,KAPRK0,0
771139,KAPK0,11
771139,KAEH0,470
771139,KARH0,48
771139,KARK0,48
771139,KAEK0,236
771139,KASA0,0
771139,KAMUS0,0
771139,KAPAR0,12
771139,KAEN0,0
771139,KABAA0,37
771139,KASCHK0,670
771139,KAOH0,91
771144,KAHKO0,0
771144,KAHM0,0
771144,KAKIA,0
771144,KAKIB,126
771144,KALE0,273
771144,KABK0,415
771144,KALK0,0
771144,KADK0,108
771144,KAOM0,5
771144,KAPRK0,658
771144,KAPK0,0
771144,KAEH0,14
771144,KARH0,5
771144,KARK0,0
771144,KAEK0,0
771144,KASA0,0
771144,KAMUS0,0
771144,KAPAR0,0
771144,KAEN0,1271
771144,KABAA0,0
771144,KASCHK0,0
771144,KAOH0,0
771145,KAHKO0,0
771145,KAHM0,0
771145,KAKIA,0
771145,KAKIB,0
771145,KALE0,127
771145,KABK0,0
771145,KALK0,0
771145,KADK0,0
771145,KAOM0,0
771145,KAPRK0,0
771145,KAPK0,0
771145,KAEH0,0
771145,KARH0,0
771145,KARK0,0
771145,KAEK0,0
771145,KASA0,0
771145,KAMUS0,0
771145,KAPAR0,0
771145,KAEN0,0
771145,KABAA0,0
771145,KASCHK0,0
771145,KAOH0,0
771150,KAHKO0,0
771150,KAHM0,0
771150,KAKIA,0
771150,KAKIB,0
771150,KALE0,0
771150,KABK0,0
771150,KALK0,0
771150,KADK0,0
771150,KAOM0,0
771150,KAPRK0,0
771150,KAPK0,0
771150,KAEH0,232
771150,KARH0,4
771150,KARK0,0
771150,KAEK0,238
771150,KASA0,0
771150,KAMUS0,0
771150,KAPAR0,0
771150,KAEN0,0
771150,KABAA0,0
771150,KASCHK0,0
771150,KAOH0,0
771151,KAHKO0,0
771151,KAHM0,0
771151,KAKIA,0
771151,KAKIB,225
771151,KALE0,323
771151,KABK0,46
771151,KALK0,9
771151,KADK0,51
771151,KAOM0,9
771151,KAPRK0,21
771151,KAPK0,0
771151,KAEH0,44
771151,KARH0,0
771151,KARK0,0
771151,KAEK0,34
771151,KASA0,145
771151,KAMUS0,0
771151,KAPAR0,8
771151,KAEN0,582
771151,KABAA0,30
771151,KASCHK0,330
771151,KAOH0,79
771152,KAHKO0,0
771152,KAHM0,0
771152,KAKIA,0
771152,KAKIB,0
771152,KALE0,115
771152,KABK0,0
771152,KALK0,0
771152,KADK0,0
771152,KAOM0,0
771152,KAPRK0,0
771152,KAPK0,0
771152,KAEH0,0
771152,KARH0,0
771152,KARK0,0
771152,KAEK0,0
771152,KASA0,0
771152,KAMUS0,0
771152,KAPAR0,0
771152,KAEN0,0
771152,KABAA0,0
771152,KASCHK0,0
771152,KAOH0,0
771153,KAHKO0,0
771153,KAHM0,0
771153,KAKIA,0
771153,KAKIB,0
771153,KALE0,0
771153,KABK0,0
771153,KALK0,0
771153,KADK0,0
771153,KAOM0,0
771153,KAPRK0,0
771153,KAPK0,0
771153,KAEH0,0
771153,KARH0,0
771153,KARK0,0
771153,KAEK0,0
771153,KASA0,0
771153,KAMUS0,0
771153,KAPAR0,0
771153,KAEN0,0
771153,KABAA0,0
771153,KASCHK0,0
771153,KAOH0,0
771157,KAHKO0,0
771157,KAHM0,0
771157,KAKIA,0
771157,KAKIB,0
771157,KALE0,319
771157,KABK0,287
771157,KALK0,0
771157,KADK0,37
771157,KAOM0,0
771157,KAPRK0,0
771157,KAPK0,0
771157,KAEH0,355
771157,KARH0,15
771157,KARK0,44
771157,KAEK0,237
771157,KASA0,0
771157,KAMUS0,0
771157,KAPAR0,4
771157,KAEN0,598
771157,KABAA0,0
771157,KASCHK0,97
771157,KAOH0,14
771160,KAHKO0,0
771160,KAHM0,0
771160,KAKIA,0
771160,KAKIB,8
771160,KALE0,228
771160,KABK0,0
771160,KALK0,0
771160,KADK0,13
771160,KAOM0,0
771160,KAPRK0,0
771160,KAPK0,0
771160,KAEH0,53
771160,KARH0,0
771160,KARK0,0
771160,KAEK0,41
771160,KASA0,0
771160,KAMUS0,0
771160,KAPAR0,0
771160,KAEN0,259
771160,KABAA0,0
771160,KASCHK0,0
771160,KAOH0,0
771161,KAHKO0,0
771161,KAHM0,0
771161,KAKIA,0
771161,KAKIB,0
771161,KALE0,0
771161,KABK0,0
771161,KALK0,0
771161,KADK0,0
771161,KAOM0,0
771161,KAPRK0,0
771161,KAPK0,0
771161,KAEH0,0
771161,KARH0,0
771161,KARK0,0
771161,KAEK0,0
771161,KASA0,0
771161,KAMUS0,0
771161,KAPAR0,0
771161,KAEN0,0
771161,KABAA0,0
771161,KASCHK0,0
771161,KAOH0,0
771162,KAHKO0,0
771162,KAHM0,0
771162,KAKIA,0
771162,KAKIB,0
771162,KALE0,588
771162,KABK0,267
771162,KALK0,60
771162,KADK0,0
771162,KAOM0,0
771162,KAPRK0,0
771162,KAPK0,0
771162,KAEH0,160
771162,KARH0,14
771162,KARK0,17
771162,KAEK0,107
771162,KASA0,688
771162,KAMUS0,41
771162,KAPAR0,155
771162,KAEN0,0
771162,KABAA0,12
771162,KASCHK0,291
771162,KAOH0,29
771166,KAHKO0,0
771166,KAHM0,0
771166,KAKIA,0
771166,KAKIB,0
771166,KALE0,145
771166,KABK0,0
771166,KALK0,0
771166,KADK0,0
771166,KAOM0,0
771166,KAPRK0,0
771166,KAPK0,0
771166,KAEH0,0
771166,KARH0,0
771166,KARK0,0
771166,KAEK0,0
771166,KASA0,0
771166,KAMUS0,0
771166,KAPAR0,34
771166,KAEN0,0
771166,KABAA0,0
771166,KASCHK0,0
771166,KAOH0,0
771167,KAHKO0,0
771167,KAHM0,0
771167,KAKIA,0
771167,KAKIB,556
771167,KALE0,330
771167,KABK0,0
771167,KALK0,0
771167,KADK0,47
771167,KAOM0,7
771167,KAPRK0,0
771167,KAPK0,4
771167,KAEH0,162
771167,KARH0,17
771167,KARK0,17
771167,KAEK0,102
771167,KASA0,394
771167,KAMUS0,25
771167,KAPAR0,37
771167,KAEN0,1081
771167,KABAA0,11
771167,KASCHK0,299
771167,KAOH0,20
771168,KAHKO0,0
771168,KAHM0,0
771168,KAKIA,0
771168,KAKIB,33
771168,KALE0,183
771168,KABK0,0
771168,KALK0,0
771168,KADK0,19
771168,KAOM0,0
771168,KAPRK0,0
771168,KAPK0,0
771168,KAEH0,87
771168,KARH0,4
771168,KARK0,0
771168,KAEK0,36
771168,KASA0,0
771168,KAMUS0,0
771168,KAPAR0,22
771168,KAEN0,0
771168,KABAA0,5
771168,KASCHK0,154
771168,KAOH0,21
771172,KAHKO0,0
771172,KAHM0,0
771172,KAKIA,0
771172,KAKIB,0
771172,KALE0,218
771172,KABK0,0
771172,KALK0,0
771172,KADK0,0
771172,KAOM0,0
771172,KAPRK0,0
771172,KAPK0,0
771172,KAEH0,0
771172,KARH0,0
771172,KARK0,0
771172,KAEK0,0
771172,KASA0,7
771172,KAMUS0,0
771172,KAPAR0,0
771172,KAEN0,0
771172,KABAA0,0
771172,KASCHK0,0
771172,KAOH0,0
771173,KAHKO0,0
771173,KAHM0,0
771173,KAKIA,0
771173,KAKIB,0
771173,KALE0,98
771173,KABK0,0
771173,KALK0,0
771173,KADK0,0
771173,KAOM0,0
771173,KAPRK0,16
771173,KAPK0,0
771173,KAEH0,239
771173,KARH0,48
771173,KARK0,60
771173,KAEK0,368
771173,KASA0,0
771173,KAMUS0,0
771173,KAPAR0,11
771173,KAEN0,0
771173,KABAA0,0
771173,KASCHK0,12
771173,KAOH0,0
771174,KAHKO0,0
771174,KAHM0,0
771174,KAKIA,0
771174,KAKIB,251
771174,KALE0,153
771174,KABK0,0
771174,KALK0,0
771174,KADK0,0
771174,KAOM0,0
771174,KAPRK0,0
771174,KAPK0,0
771174,KAEH0,194
771174,KARH0,11
771174,KARK0,26
771174,KAEK0,226
771174,KASA0,187
771174,KAMUS0,0
771174,KAPAR0,7
771174,KAEN0,0
771174,KABAA0,0
771174,KASCHK0,41
771174,KAOH0,0
771175,KAHKO0,187
771175,KAHM0,319
771175,KAKIA,256
771175,KAKIB,923
771175,KALE0,472
771175,KABK0,622
771175,KALK0,77
771175,KADK0,114
771175,KAOM0,61
771175,KAPRK0,273
771175,KAPK0,34
771175,KAEH0,18
771175,KARH0,9
771175,KARK0,9
771175,KAEK0,6
771175,KASA0,1366
771175,KAMUS0,159
771175,KAPAR0,46
771175,KAEN0,2575
771175,KABAA0,31
771175,KASCHK0,419
771175,KAOH0,172
771176,KAHKO0,0
771176,KAHM0,0
771176,KAKIA,0
771176,KAKIB,663
771176,KALE0,576
771176,KABK0,128
771176,KALK0,0
771176,KADK0,75
771176,KAOM0,5
771176,KAPRK0,59
771176,KAPK0,4
771176,KAEH0,102
771176,KARH0,14
771176,KARK0,11
771176,KAEK0,94
771176,KASA0,86
771176,KAMUS0,0
771176,KAPAR0,15
771176,KAEN0,1188
771176,KABAA0,25
771176,KASCHK0,161
771176,KAOH0,20
771177,KAHKO0,0
771177,KAHM0,0
771177,KAKIA,0
771177,KAKIB,455
771177,KALE0,564
771177,KABK0,199
771177,KALK0,0
771177,KADK0,64
771177,KAOM0,9
771177,KAPRK0,0
771177,KAPK0,7
771177,KAEH0,61
771177,KARH0,13
771177,KARK0,5
771177,KAEK0,41
771177,KASA0,0
771177,KAMUS0,0
771177,KAPAR0,6
771177,KAEN0,2771
771177,KABAA0,5
771177,KASCHK0,334
771177,KAOH0,20
771178,KAHKO0,0
771178,KAHM0,0
771178,KAKIA,0
771178,KAKIB,0
771178,KALE0,0
771178,KABK0,0
771178,KALK0,0
771178,KADK0,0
771178,KAOM0,0
771178,KAPRK0,0
771178,KAPK0,0
771178,KAEH0,0
771178,KARH0,0
771178,KARK0,0
771178,KAEK0,0
771178,KASA0,0
771178,KAMUS0,0
771178,KAPAR0,0
771178,KAEN0,0
771178,KABAA0,0
771178,KASCHK0,0
771178,KAOH0,0
771179,KAHKO0,0
771179,KAHM0,0
771179,KAKIA,0
771179,KAKIB,1133
771179,KALE0,302
771179,KABK0,155
771179,KALK0,13
771179,KADK0,73
771179,KAOM0,6
771179,KAPRK0,117
771179,KAPK0,11
771179,KAEH0,87
771179,KARH0,16
771179,KARK0,16
771179,KAEK0,64
771179,KASA0,0
771179,KAMUS0,0
771179,KAPAR0,4
771179,KAEN0,797
771179,KABAA0,46
771179,KASCHK0,539
771179,KAOH0,126
771181,KAHKO0,0
771181,KAHM0,0
771181,KAKIA,0
771181,KAKIB,0
771181,KALE0,0
771181,KABK0,0
771181,KALK0,0
771181,KADK0,0
771181,KAOM0,0
771181,KAPRK0,0
771181,KAPK0,0
771181,KAEH0,0
771181,KARH0,0
771181,KARK0,0
771181,KAEK0,0
771181,KASA0,0
771181,KAMUS0,0
771181,KAPAR0,0
771181,KAEN0,0
771181,KABAA0,0
771181,KASCHK0,0
771181,KAOH0,0
771182,KAHKO0,0
771182,KAHM0,0
771182,KAKIA,0
771182,KAKIB,0
771182,KALE0,201
771182,KABK0,0
771182,KALK0,93
771182,KADK0,0
771182,KAOM0,0
771182,KAPRK0,0
771182,KAPK0,0
771182,KAEH0,0
771182,KARH0,0
771182,KARK0,0
771182,KAEK0,0
771182,KASA0,0
771182,KAMUS0,0
771182,KAPAR0,0
771182,KAEN0,0
771182,KABAA0,0
771182,KASCHK0,0
771182,KAOH0,0
771183,KAHKO0,0
771183,KAHM0,0
771183,KAKIA,0
771183,KAKIB,543
771183,KALE0,337
771183,KABK0,25
771183,KALK0,0
771183,KADK0,49
771183,KAOM0,6
771183,KAPRK0,0
771183,KAPK0,0
771183,KAEH0,36
771183,KARH0,4
771183,KARK0,0
771183,KAEK0,0
771183,KASA0,0
771183,KAMUS0,0
771183,KAPAR0,4
771183,KAEN0,1045
771183,KABAA0,0
771183,KASCHK0,37
771183,KAOH0,0
771184,KAHKO0,0
771184,KAHM0,0
771184,KAKIA,0
771184,KAKIB,576
771184,KALE0,439
771184,KABK0,0
771184,KALK0,0
771184,KADK0,123
771184,KAOM0,23
771184,KAPRK0,140
771184,KAPK0,10
771184,KAEH0,42
771184,KARH0,11
771184,KARK0,0
771184,KAEK0,12
771184,KASA0,0
771184,KAMUS0,0
771184,KAPAR0,4
771184,KAEN0,1992
771184,KABAA0,0
771184,KASCHK0,57
771184,KAOH0,0
771186,KAHKO0,0
771186,KAHM0,0
771186,KAKIA,0
771186,KAKIB,32
771186,KALE0,224
771186,KABK0,12
771186,KALK0,0
771186,KADK0,9
771186,KAOM0,0
771186,KAPRK0,0
771186,KAPK0,0
771186,KAEH0,150
771186,KARH0,15
771186,KARK0,17
771186,KAEK0,181
771186,KASA0,0
771186,KAMUS0,0
771186,KAPAR0,5
771186,KAEN0,649
771186,KABAA0,0
771186,KASCHK0,0
771186,KAOH0,0
771187,KAHKO0,0
771187,KAHM0,0
771187,KAKIA,0
771187,KAKIB,0
771187,KALE0,108
771187,KABK0,0
771187,KALK0,0
771187,KADK0,18
771187,KAOM0,0
771187,KAPRK0,0
771187,KAPK0,0
771187,KAEH0,86
771187,KARH0,0
771187,KARK0,10
771187,KAEK0,182
771187,KASA0,116
771187,KAMUS0,0
771187,KAPAR0,6
771187,KAEN0,395
771187,KABAA0,0
771187,KASCHK0,0
771187,KAOH0,0
771189,KAHKO0,0
771189,KAHM0,0
771189,KAKIA,0
771189,KAKIB,0
771189,KALE0,0
771189,KABK0,0
771189,KALK0,0
771189,KADK0,0
771189,KAOM0,0
771189,KAPRK0,136
771189,KAPK0,0
771189,KAEH0,0
771189,KARH0,0
771189,KARK0,0
771189,KAEK0,0
771189,KASA0,0
771189,KAMUS0,0
771189,KAPAR0,0
771189,KAEN0,0
771189,KABAA0,0
771189,KASCHK0,0
771189,KAOH0,0
771190,KAHKO0,264
771190,KAHM0,334
771190,KAKIA,311
771190,KAKIB,1119
771190,KALE0,9
771190,KABK0,0
771190,KALK0,0
771190,KADK0,0
771190,KAOM0,0
771190,KAPRK0,0
771190,KAPK0,0
771190,KAEH0,0
771190,KARH0,0
771190,KARK0,0
771190,KAEK0,0
771190,KASA0,0
771190,KAMUS0,0
771190,KAPAR0,0
771190,KAEN0,0
771190,KABAA0,0
771190,KASCHK0,0
771190,KAOH0,0
771191,KAHKO0,0
771191,KAHM0,0
771191,KAKIA,0
771191,KAKIB,354
771191,KALE0,321
771191,KABK0,197
771191,KALK0,0
771191,KADK0,74
771191,KAOM0,4
771191,KAPRK0,0
771191,KAPK0,10
771191,KAEH0,143
771191,KARH0,10
771191,KARK0,8
771191,KAEK0,139
771191,KASA0,0
771191,KAMUS0,0
771191,KAPAR0,0
771191,KAEN0,2396
771191,KABAA0,11
771191,KASCHK0,107
771191,KAOH0,8
771192,KAHKO0,0
771192,KAHM0,0
771192,KAKIA,0
771192,KAKIB,0
771192,KALE0,335
771192,KABK0,0
771192,KALK0,0
771192,KADK0,0
771192,KAOM0,0
771192,KAPRK0,0
771192,KAPK0,0
771192,KAEH0,0
771192,KARH0,0
771192,KARK0,0
771192,KAEK0,0
771192,KASA0,637
771192,KAMUS0,107
771192,KAPAR0,222
771192,KAEN0,0
771192,KABAA0,0
771192,KASCHK0,0
771192,KAOH0,0
771193,KAHKO0,0
771193,KAHM0,0
771193,KAKIA,0
771193,KAKIB,0
771193,KALE0,193
771193,KABK0,0
771193,KALK0,0
771193,KADK0,0
771193,KAOM0,0
771193,KAPRK0,0
771193,KAPK0,0
771193,KAEH0,0
771193,KARH0,0
771193,KARK0,0
771193,KAEK0,0
771193,KASA0,0
771193,KAMUS0,0
771193,KAPAR0,23
771193,KAEN0,0
771193,KABAA0,0
771193,KASCHK0,0
771193,KAOH0,0
771197,KAHKO0,0
771197,KAHM0,0
771197,KAKIA,0
771197,KAKIB,0
771197,KALE0,356
771197,KABK0,148
771197,KALK0,0
771197,KADK0,19
771197,KAOM0,0
771197,KAPRK0,0
771197,KAPK0,0
771197,KAEH0,186
771197,KARH0,10
771197,KARK0,18
771197,KAEK0,144
771197,KASA0,0
771197,KAMUS0,0
771197,KAPAR0,19
771197,KAEN0,940
771197,KABAA0,0
771197,KASCHK0,11
771197,KAOH0,0
771199,KAHKO0,0
771199,KAHM0,0
771199,KAKIA,0
771199,KAKIB,72
771199,KALE0,255
771199,KABK0,0
771199,KALK0,0
771199,KADK0,43
771199,KAOM0,5
771199,KAPRK0,10
771199,KAPK0,7
771199,KAEH0,315
771199,KARH0,20
771199,KARK0,36
771199,KAEK0,438
771199,KASA0,0
771199,KAMUS0,0
771199,KAPAR0,8
771199,KAEN0,0
771199,KABAA0,0
771199,KASCHK0,180
771199,KAOH0,12
771200,KAHKO0,0
771200,KAHM0,0
771200,KAKIA,0
771200,KAKIB,162
771200,KALE0,518
771200,KABK0,0
771200,KALK0,0
771200,KADK0,34
771200,KAOM0,0
771200,KAPRK0,0
771200,KAPK0,0
771200,KAEH0,34
771200,KARH0,6
771200,KARK0,8
771200,KAEK0,63
771200,KASA0,582
771200,KAMUS0,100
771200,KAPAR0,23
771200,KAEN0,624
771200,KABAA0,0
771200,KASCHK0,80
771200,KAOH0,11
771201,KAHKO0,0
771201,KAHM0,0
771201,KAKIA,0
771201,KAKIB,538
771201,KALE0,469
771201,KABK0,0
771201,KALK0,97
771201,KADK0,67
771201,KAOM0,11
771201,KAPRK0,96
771201,KAPK0,11
771201,KAEH0,232
771201,KARH0,31
771201,KARK0,19
771201,KAEK0,216
771201,KASA0,0
771201,KAMUS0,0
771201,KAPAR0,0
771201,KAEN0,0
771201,KABAA0,0
771201,KASCHK0,0
771201,KAOH0,15
771204,KAHKO0,0
771204,KAHM0,0
771204,KAKIA,0
771204,KAKIB,0
771204,KALE0,57
771204,KABK0,0
771204,KALK0,0
771204,KADK0,0
771204,KAOM0,0
771204,KAPRK0,0
771204,KAPK0,0
771204,KAEH0,0
771204,KARH0,0
771204,KARK0,0
771204,KAEK0,0
771204,KASA0,0
771204,KAMUS0,0
771204,KAPAR0,8
771204,KAEN0,0
771204,KABAA0,0
771204,KASCHK0,0
771204,KAOH0,0
771209,KAHKO0,0
771209,KAHM0,0
771209,KAKIA,0
771209,KAKIB,0
