hospital_id,treatment_code,treatment_count,treatment_count_label
771078,KABAA0,0,sehr wenige
771078,KASCHK0,39,sehr wenige
771078,KAOH0,8,sehr wenige
771079,KAHKO0,0,sehr wenige
771079,KAHM0,0,sehr wenige
771079,KAKIA,0,sehr wenige
771079,KAKIB,0,sehr wenige
771079,KALE0,168,wenige
771079,KABK0,0,sehr wenige
771079,KALK0,0,sehr wenige
771079,KADK0,11,sehr wenige
771079,KAOM0,0,sehr wenige
771079,KAPRK0,0,sehr wenige
771079,KAPK0,0,sehr wenige
771079,KAEH0,205,mittel
771079,KARH0,18,sehr wenige
771079,KARK0,24,sehr wenige
771079,KAEK0,226,mittel
771079,KASA0,0,sehr wenige
771079,KAMUS0,0,sehr wenige
771079,KAPAR0,5,sehr wenige
771079,KAEN0,0,sehr wenige
771079,KABAA0,0,sehr wenige
771079,KASCHK0,0,sehr wenige
771079,KAOH0,0,sehr wenige
771080,KAHKO0,198,wenige
771080,KAHM0,219,mittel
771080,KAKIA,269,viele
771080,KAKIB,600,sehr viele
771080,KALE0,476,sehr viele
771080,KABK0,7,sehr wenige
771080,KALK0,132,wenige
771080,KADK0,97,sehr wenige
771080,KAOM0,28,sehr wenige
771080,KAPRK0,68,sehr wenige
771080,KAPK0,17,sehr wenige
771080,KAEH0,71,sehr wenige
771080,KARH0,33,sehr wenige
771080,KARK0,19,sehr wenige
771080,KAEK0,79,sehr wenige
771080,KASA0,807,sehr viele
771080,KAMUS0,65,sehr wenige
771080,KAPAR0,68,sehr wenige
771080,KAEN0,0,sehr wenige
771080,KABAA0,13,sehr wenige
771080,KASCHK0,123,wenige
771080,KAOH0,21,sehr wenige
771081,KAHKO0,0,sehr wenige
771081,KAHM0,0,sehr wenige
771081,KAKIA,0,sehr wenige
771081,KAKIB,0,sehr wenige
771081,KALE0,0,sehr wenige
771081,KABK0,0,sehr wenige
771081,KALK0,0,sehr wenige
771081,KADK0,0,sehr wenige
771081,KAOM0,0,sehr wenige
771081,KAPRK0,0,sehr wenige
771081,KAPK0,0,sehr wenige
771081,KAEH0,193,wenige
771081,KARH0,7,sehr wenige
771081,KARK0,17,sehr wenige
771081,KAEK0,202,wenige
771081,KASA0,0,sehr wenige
771081,KAMUS0,0,sehr wenige
771081,KAPAR0,0,sehr wenige
771081,KAEN0,0,sehr wenige
771081,KABAA0,0,sehr wenige
771081,KASCHK0,0,sehr wenige
771081,KAOH0,0,sehr wenige
771082,KAHKO0,0,sehr wenige
771082,KAHM0,0,sehr wenige
771082,KAKIA,0,sehr wenige
771082,KAKIB,0,sehr wenige
771082,KALE0,0,sehr wenige
771082,KABK0,0,sehr wenige
771082,KALK0,0,sehr wenige
771082,KADK0,0,sehr wenige
771082,KAOM0,0,sehr wenige
771082,KAPRK0,0,sehr wenige
771082,KAPK0,0,sehr wenige
771082,KAEH0,0,sehr wenige
771082,KARH0,0,sehr wenige
771082,KARK0,0,sehr wenige
771082,KAEK0,0,sehr wenige
771082,KASA0,0,sehr wenige
771082,KAMUS0,0,sehr wenige
771082,KAPAR0,0,sehr wenige
771082,KAEN0,0,sehr wenige
771082,KABAA0,0,sehr wenige
771082,KASCHK0,0,sehr wenige
771082,KAOH0,0,sehr wenige
771083,KAHKO0,0,sehr wenige
771083,KAHM0,0,sehr wenige
771083,KAKIA,0,sehr wenige
771083,KAKIB,248,mittel
771083,KALE0,705,sehr viele
771083,KABK0,113,sehr wenige
771083,KALK0,0,sehr wenige
771083,KADK0,29,sehr wenige
771083,KAOM0,0,sehr wenige
771083,KAPRK0,0,sehr wenige
771083,KAPK0,0,sehr wenige
771083,KAEH0,15,sehr wenige
771083,KARH0,19,sehr wenige
771083,KARK0,0,sehr wenige
771083,KAEK0,0,sehr wenige
771083,KASA0,816,sehr viele
771083,KAMUS0,46,sehr wenige
771083,KAPAR0,32,sehr wenige
771083,KAEN0,2333,sehr viele
771083,KABAA0,0,sehr wenige
771083,KASCHK0,5,sehr wenige
771083,KAOH0,10,sehr wenige
771084,KAHKO0,0,sehr wenige
771084,KAHM0,0,sehr wenige
771084,KAKIA,0,sehr wenige
771084,KAKIB,308,viele
771084,KALE0,390,sehr viele
771084,KABK0,16,sehr wenige
771084,KALK0,0,sehr wenige
771084,KADK0,168,wenige
771084,KAOM0,30,sehr wenige
771084,KAPRK0,0,sehr wenige
771084,KAPK0,14,sehr wenige
771084,KAEH0,86,sehr wenige
771084,KARH0,29,sehr wenige
771084,KARK0,33,sehr wenige
771084,KAEK0,53,sehr wenige
771084,KASA0,0,sehr wenige
771084,KAMUS0,0,sehr wenige
771084,KAPAR0,11,sehr wenige
771084,KAEN0,1352,sehr viele
771084,KABAA0,22,sehr wenige
771084,KASCHK0,313,viele
771084,KAOH0,71,sehr wenige
771085,KAHKO0,0,sehr wenige
771085,KAHM0,0,sehr wenige
771085,KAKIA,0,sehr wenige
771085,KAKIB,115,wenige
771085,KALE0,687,sehr viele
771085,KABK0,20,sehr wenige
771085,KALK0,0,sehr wenige
771085,KADK0,13,sehr wenige
771085,KAOM0,0,sehr wenige
771085,KAPRK0,0,sehr wenige
771085,KAPK0,0,sehr wenige
771085,KAEH0,4,sehr wenige
771085,KARH0,0,sehr wenige
771085,KARK0,0,sehr wenige
771085,KAEK0,0,sehr wenige
771085,KASA0,0,sehr wenige
771085,KAMUS0,11,sehr wenige
771085,KAPAR0,0,sehr wenige
771085,KAEN0,2464,sehr viele
771085,KABAA0,0,sehr wenige
771085,KASCHK0,14,sehr wenige
771085,KAOH0,0,sehr wenige
771087,KAHKO0,0,sehr wenige
771087,KAHM0,0,sehr wenige
771087,KAKIA,0,sehr wenige
771087,KAKIB,118,wenige
771087,KALE0,162,wenige
771087,KABK0,0,sehr wenige
771087,KALK0,0,sehr wenige
771087,KADK0,53,sehr wenige
771087,KAOM0,0,sehr wenige
771087,KAPRK0,0,sehr wenige
771087,KAPK0,0,sehr wenige
771087,KAEH0,448,sehr viele
771087,KARH0,65,sehr wenige
771087,KARK0,127,wenige
771087,KAEK0,478,sehr viele
771087,KASA0,0,sehr wenige
771087,KAMUS0,0,sehr wenige
771087,KAPAR0,8,sehr wenige
771087,KAEN0,0,sehr wenige
771087,KABAA0,0,sehr wenige
771087,KASCHK0,194,wenige
771087,KAOH0,0,sehr wenige
771088,KAHKO0,0,sehr wenige
771088,KAHM0,0,sehr wenige
771088,KAKIA,0,sehr wenige
771088,KAKIB,0,sehr wenige
771088,KALE0,0,sehr wenige
771088,KABK0,0,sehr wenige
771088,KALK0,0,sehr wenige
771088,KADK0,0,sehr wenige
771088,KAOM0,0,sehr wenige
771088,KAPRK0,0,sehr wenige
771088,KAPK0,0,sehr wenige
771088,KAEH0,0,sehr wenige
771088,KARH0,0,sehr wenige
771088,KARK0,0,sehr wenige
771088,KAEK0,0,sehr wenige
771088,KASA0,0,sehr wenige
771088,KAMUS0,0,sehr wenige
771088,KAPAR0,0,sehr wenige
771088,KAEN0,0,sehr wenige
771088,KABAA0,0,sehr wenige
771088,KASCHK0,0,sehr wenige
771088,KAOH0,0,sehr wenige
771090,KAHKO0,0,sehr wenige
771090,KAHM0,0,sehr wenige
771090,KAKIA,0,sehr wenige
771090,KAKIB,335,viele
771090,KALE0,447,sehr viele
771090,KABK0,182,wenige
771090,KALK0,39,sehr wenige
771090,KADK0,75,sehr wenige
771090,KAOM0,7,sehr wenige
771090,KAPRK0,82,sehr wenige
771090,KAPK0,0,sehr wenige
771090,KAEH0,233,mittel
771090,KARH0,26,sehr wenige
771090,KARK0,37,sehr wenige
771090,KAEK0,193,wenige
771090,KASA0,266,viele
771090,KAMUS0,61,sehr wenige
771090,KAPAR0,45,sehr wenige
771090,KAEN0,751,sehr viele
771090,KABAA0,10,sehr wenige
771090,KASCHK0,171,wenige
771090,KAOH0,41,sehr wenige
771091,KAHKO0,0,sehr wenige
771091,KAHM0,0,sehr wenige
771091,KAKIA,0,sehr wenige
771091,KAKIB,0,sehr wenige
771091,KALE0,7,sehr wenige
771091,KABK0,0,sehr wenige
771091,KALK0,0,sehr wenige
771091,KADK0,0,sehr wenige
771091,KAOM0,0,sehr wenige
771091,KAPRK0,0,sehr wenige
771091,KAPK0,0,sehr wenige
771091,KAEH0,0,sehr wenige
771091,KARH0,0,sehr wenige
771091,KARK0,0,sehr wenige
771091,KAEK0,0,sehr wenige
771091,KASA0,0,sehr wenige
771091,KAMUS0,0,sehr wenige
771091,KAPAR0,0,sehr wenige
771091,KAEN0,0,sehr wenige
771091,KABAA0,0,sehr wenige
771091,KASCHK0,0,sehr wenige
771091,KAOH0,0,sehr wenige
771093,KAHKO0,0,sehr wenige
771093,KAHM0,0,sehr wenige
771093,KAKIA,0,sehr wenige
771093,KAKIB,31,sehr wenige
771093,KALE0,170,wenige
771093,KABK0,0,sehr wenige
771093,KALK0,0,sehr wenige
771093,KADK0,18,sehr wenige
771093,KAOM0,0,sehr wenige
771093,KAPRK0,0,sehr wenige
771093,KAPK0,0,sehr wenige
771093,KAEH0,110,sehr wenige
771093,KARH0,11,sehr wenige
771093,KARK0,14,sehr wenige
771093,KAEK0,160,wenige
771093,KASA0,0,sehr wenige
771093,KAMUS0,0,sehr wenige
771093,KAPAR0,0,sehr wenige
771093,KAEN0,412,sehr viele
771093,KABAA0,0,sehr wenige
771093,KASCHK0,180,wenige
771093,KAOH0,0,sehr wenige
771094,KAHKO0,0,sehr wenige
771094,KAHM0,0,sehr wenige
771094,KAKIA,0,sehr wenige
771094,KAKIB,0,sehr wenige
771094,KALE0,66,sehr wenige
771094,KABK0,0,sehr wenige
771094,KALK0,0,sehr wenige
771094,KADK0,0,sehr wenige
771094,KAOM0,0,sehr wenige
771094,KAPRK0,0,sehr wenige
771094,KAPK0,0,sehr wenige
771094,KAEH0,0,sehr wenige
771094,KARH0,0,sehr wenige
771094,KARK0,0,sehr wenige
771094,KAEK0,0,sehr wenige
771094,KASA0,0,sehr wenige
771094,KAMUS0,0,sehr wenige
771094,KAPAR0,0,sehr wenige
771094,KAEN0,0,sehr wenige
771094,KABAA0,0,sehr wenige
771094,KASCHK0,0,sehr wenige
771094,KAOH0,0,sehr wenige
771095,KAHKO0,0,sehr wenige
771095,KAHM0,0,sehr wenige
771095,KAKIA,0,sehr wenige
771095,KAKIB,244,mittel
771095,KALE0,525,sehr viele
771095,KABK0,191,wenige
771095,KALK0,0,sehr wenige
771095,KADK0,80,sehr wenige
771095,KAOM0,4,sehr wenige
771095,KAPRK0,49,sehr wenige
771095,KAPK0,10,sehr wenige
771095,KAEH0,230,mittel
771095,KARH0,37,sehr wenige
771095,KARK0,30,sehr wenige
771095,KAEK0,184,wenige
771095,KASA0,365,sehr viele
771095,KAMUS0,32,sehr wenige
771095,KAPAR0,35,sehr wenige
771095,KAEN0,479,sehr viele
771095,KABAA0,0,sehr wenige
771095,KASCHK0,99,sehr wenige
771095,KAOH0,7,sehr wenige
771096,KAHKO0,0,sehr wenige
771096,KAHM0,0,sehr wenige
771096,KAKIA,0,sehr wenige
771096,KAKIB,387,sehr viele
771096,KALE0,566,sehr viele
771096,KABK0,216,mittel
771096,KALK0,10,sehr wenige
771096,KADK0,82,sehr wenige
771096,KAOM0,13,sehr wenige
771096,KAPRK0,85,sehr wenige
771096,KAPK0,8,sehr wenige
771096,KAEH0,170,wenige
771096,KARH0,24,sehr wenige
771096,KARK0,6,sehr wenige
771096,KAEK0,118,wenige
771096,KASA0,564,sehr viele
771096,KAMUS0,36,sehr wenige
771096,KAPAR0,49,sehr wenige
771096,KAEN0,1011,sehr viele
771096,KABAA0,8,sehr wenige
771096,KASCHK0,248,mittel
771096,KAOH0,32,sehr wenige
771098,KAHKO0,0,sehr wenige
771098,KAHM0,0,sehr wenige
771098,KAKIA,0,sehr wenige
771098,KAKIB,29,sehr wenige
771098,KALE0,288,viele
771098,KABK0,0,sehr wenige
771098,KALK0,0,sehr wenige
771098,KADK0,14,sehr wenige
771098,KAOM0,0,sehr wenige
771098,KAPRK0,0,sehr wenige
771098,KAPK0,0,sehr wenige
771098,KAEH0,463,sehr viele
771098,KARH0,28,sehr wenige
771098,KARK0,59,sehr wenige
771098,KAEK0,576,sehr viele
771098,KASA0,0,sehr wenige
771098,KAMUS0,0,sehr wenige
771098,KAPAR0,0,sehr wenige
771098,KAEN0,0,sehr wenige
771098,KABAA0,0,sehr wenige
771098,KASCHK0,191,wenige
771098,KAOH0,14,sehr wenige
771099,KAHKO0,0,sehr wenige
771099,KAHM0,0,sehr wenige
771099,KAKIA,0,sehr wenige
771099,KAKIB,0,sehr wenige
771099,KALE0,0,sehr wenige
771099,KABK0,0,sehr wenige
771099,KALK0,0,sehr wenige
771099,KADK0,0,sehr wenige
771099,KAOM0,0,sehr wenige
771099,KAPRK0,0,sehr wenige
771099,KAPK0,0,sehr wenige
771099,KAEH0,393,sehr viele
771099,KARH0,0,sehr wenige
771099,KARK0,34,sehr wenige
771099,KAEK0,474,sehr viele
771099,KASA0,0,sehr wenige
771099,KAMUS0,0,sehr wenige
771099,KAPAR0,0,sehr wenige
771099,KAEN0,0,sehr wenige
771099,KABAA0,0,sehr wenige
771099,KASCHK0,0,sehr wenige
771099,KAOH0,0,sehr wenige
771100,KAHKO0,0,sehr wenige
771100,KAHM0,0,sehr wenige
771100,KAKIA,0,sehr wenige
771100,KAKIB,441,sehr viele
771100,KALE0,340,viele
771100,KABK0,21,sehr wenige
771100,KALK0,19,sehr wenige
771100,KADK0,62,sehr wenige
771100,KAOM0,7,sehr wenige
771100,KAPRK0,99,sehr wenige
771100,KAPK0,12,sehr wenige
771100,KAEH0,74,sehr wenige
771100,KARH0,40,sehr wenige
771100,KARK0,26,sehr wenige
771100,KAEK0,63,sehr wenige
771100,KASA0,415,sehr viele
771100,KAMUS0,29,sehr wenige
771100,KAPAR0,17,sehr wenige
771100,KAEN0,1332,sehr viele
771100,KABAA0,38,sehr wenige
771100,KASCHK0,331,viele
771100,KAOH0,68,sehr wenige
771101,KAHKO0,0,sehr wenige
771101,KAHM0,0,sehr wenige
771101,KAKIA,0,sehr wenige
771101,KAKIB,435,sehr viele
771101,KALE0,365,sehr viele
771101,KABK0,258,viele
771101,KALK0,0,sehr wenige
771101,KADK0,53,sehr wenige
771101,KAOM0,5,sehr wenige
771101,KAPRK0,0,sehr wenige
771101,KAPK0,5,sehr wenige
771101,KAEH0,49,sehr wenige
771101,KARH0,11,sehr wenige
771101,KARK0,14,sehr wenige
771101,KAEK0,49,sehr wenige
771101,KASA0,747,sehr viele
771101,KAMUS0,332,viele
771101,KAPAR0,96,sehr wenige
771101,KAEN0,1982,sehr viele
771101,KABAA0,17,sehr wenige
771101,KASCHK0,140,wenige
771101,KAOH0,27,sehr wenige
771102,KAHKO0,0,sehr wenige
771102,KAHM0,0,sehr wenige
771102,KAKIA,0,sehr wenige
771102,KAKIB,0,sehr wenige
771102,KALE0,312,viele
771102,KABK0,211,mittel
771102,KALK0,0,sehr wenige
771102,KADK0,71,sehr wenige
771102,KAOM0,5,sehr wenige
771102,KAPRK0,0,sehr wenige
771102,KAPK0,4,sehr wenige
771102,KAEH0,70,sehr wenige
771102,KARH0,10,sehr wenige
771102,KARK0,5,sehr wenige
771102,KAEK0,68,sehr wenige
771102,KASA0,819,sehr viele
771102,KAMUS0,62,sehr wenige
771102,KAPAR0,89,sehr wenige
771102,KAEN0,0,sehr wenige
771102,KABAA0,0,sehr wenige
771102,KASCHK0,0,sehr wenige
771102,KAOH0,0,sehr wenige
771103,KAHKO0,0,sehr wenige
771103,KAHM0,0,sehr wenige
771103,KAKIA,0,sehr wenige
771103,KAKIB,38,sehr wenige
771103,KALE0,160,wenige
771103,KABK0,0,sehr wenige
771103,KALK0,0,sehr wenige
771103,KADK0,39,sehr wenige
771103,KAOM0,0,sehr wenige
771103,KAPRK0,0,sehr wenige
771103,KAPK0,0,sehr wenige
771103,KAEH0,36,sehr wenige
771103,KARH0,0,sehr wenige
771103,KARK0,0,sehr wenige
771103,KAEK0,43,sehr wenige
771103,KASA0,0,sehr wenige
771103,KAMUS0,0,sehr wenige
771103,KAPAR0,0,sehr wenige
771103,KAEN0,0,sehr wenige
771103,KABAA0,0,sehr wenige
771103,KASCHK0,88,sehr wenige
771103,KAOH0,0,sehr wenige
771104,KAHKO0,0,sehr wenige
771104,KAHM0,0,sehr wenige
771104,KAKIA,0,sehr wenige
771104,KAKIB,0,sehr wenige
771104,KALE0,99,sehr wenige
771104,KABK0,0,sehr wenige
771104,KALK0,0,sehr wenige
771104,KADK0,22,sehr wenige
771104,KAOM0,0,sehr wenige
771104,KAPRK0,0,sehr wenige
771104,KAPK0,0,sehr wenige
771104,KAEH0,185,wenige
771104,KARH0,8,sehr wenige
771104,KARK0,15,sehr wenige
771104,KAEK0,155,wenige
771104,KASA0,0,sehr wenige
771104,KAMUS0,0,sehr wenige
771104,KAPAR0,5,sehr wenige
771104,KAEN0,0,sehr wenige
771104,KABAA0,0,sehr wenige
771104,KASCHK0,0,sehr wenige
771104,KAOH0,0,sehr wenige
771105,KAHKO0,0,sehr wenige
771105,KAHM0,0,sehr wenige
771105,KAKIA,0,sehr wenige
771105,KAKIB,0,sehr wenige
771105,KALE0,277,viele
771105,KABK0,0,sehr wenige
771105,KALK0,0,sehr wenige
771105,KADK0,0,sehr wenige
771105,KAOM0,0,sehr wenige
771105,KAPRK0,0,sehr wenige
771105,KAPK0,0,sehr wenige
771105,KAEH0,0,sehr wenige
771105,KARH0,0,sehr wenige
771105,KARK0,0,sehr wenige
771105,KAEK0,0,sehr wenige
771105,KASA0,0,sehr wenige
771105,KAMUS0,0,sehr wenige
771105,KAPAR0,6,sehr wenige
771105,KAEN0,0,sehr wenige
771105,KABAA0,0,sehr wenige
771105,KASCHK0,0,sehr wenige
771105,KAOH0,0,sehr wenige
771106,KAHKO0,0,sehr wenige
771106,KAHM0,0,sehr wenige
771106,KAKIA,0,sehr wenige
771106,KAKIB,15,sehr wenige
771106,KALE0,270,viele
771106,KABK0,0,sehr wenige
771106,KALK0,0,sehr wenige
771106,KADK0,32,sehr wenige
771106,KAOM0,0,sehr wenige
771106,KAPRK0,0,sehr wenige
771106,KAPK0,0,sehr wenige
771106,KAEH0,54,sehr wenige
771106,KARH0,0,sehr wenige
771106,KARK0,0,sehr wenige
771106,KAEK0,55,sehr wenige
771106,KASA0,0,sehr wenige
771106,KAMUS0,0,sehr wenige
771106,KAPAR0,0,sehr wenige
771106,KAEN0,0,sehr wenige
771106,KABAA0,0,sehr wenige
771106,KASCHK0,13,sehr wenige
771106,KAOH0,0,sehr wenige
771107,KAHKO0,0,sehr wenige
771107,KAHM0,0,sehr wenige
771107,KAKIA,0,sehr wenige
771107,KAKIB,6,sehr wenige
771107,KALE0,487,sehr viele
771107,KABK0,0,sehr wenige
771107,KALK0,157,wenige
771107,KADK0,18,sehr wenige
771107,KAOM0,0,sehr wenige
771107,KAPRK0,0,sehr wenige
771107,KAPK0,0,sehr wenige
771107,KAEH0,0,sehr wenige
771107,KARH0,0,sehr wenige
771107,KARK0,0,sehr wenige
771107,KAEK0,0,sehr wenige
771107,KASA0,0,sehr wenige
771107,KAMUS0,0,sehr wenige
771107,KAPAR0,0,sehr wenige
771107,KAEN0,0,sehr wenige
771107,KABAA0,0,sehr wenige
771107,KASCHK0,0,sehr wenige
771107,KAOH0,0,sehr wenige
771108,KAHKO0,0,sehr wenige
771108,KAHM0,0,sehr wenige
771108,KAKIA,0,sehr wenige
771108,KAKIB,432,sehr viele
771108,KALE0,497,sehr viele
771108,KABK0,69,sehr wenige
771108,KALK0,0,sehr wenige
771108,KADK0,61,sehr wenige
771108,KAOM0,0,sehr wenige
771108,KAPRK0,134,wenige
771108,KAPK0,9,sehr wenige
771108,KAEH0,238,mittel
771108,KARH0,44,sehr wenige
771108,KARK0,46,sehr wenige
771108,KAEK0,234,mittel
771108,KASA0,522,sehr viele
771108,KAMUS0,143,wenige
771108,KAPAR0,57,sehr wenige
771108,KAEN0,534,sehr viele
771108,KABAA0,29,sehr wenige
771108,KASCHK0,431,sehr viele
771108,KAOH0,44,sehr wenige
771109,KAHKO0,0,sehr wenige
771109,KAHM0,0,sehr wenige
771109,KAKIA,0,sehr wenige
771109,KAKIB,0,sehr wenige
771109,KALE0,210,mittel
771109,KABK0,14,sehr wenige
771109,KALK0,0,sehr wenige
771109,KADK0,33,sehr wenige
771109,KAOM0,0,sehr wenige
771109,KAPRK0,0,sehr wenige
771109,KAPK0,0,sehr wenige
771109,KAEH0,227,mittel
771109,KARH0,12,sehr wenige
771109,KARK0,19,sehr wenige
771109,KAEK0,209,mittel
771109,KASA0,0,sehr wenige
771109,KAMUS0,0,sehr wenige
771109,KAPAR0,4,sehr wenige
771109,KAEN0,752,sehr viele
771109,KABAA0,0,sehr wenige
771109,KASCHK0,0,sehr wenige
771109,KAOH0,0,sehr wenige
771112,KAHKO0,0,sehr wenige
771112,KAHM0,0,sehr wenige
771112,KAKIA,0,sehr wenige
771112,KAKIB,0,sehr wenige
771112,KALE0,19,sehr wenige
771112,KABK0,0,sehr wenige
771112,KALK0,0,sehr wenige
771112,KADK0,0,sehr wenige
771112,KAOM0,0,sehr wenige
771112,KAPRK0,0,sehr wenige
771112,KAPK0,0,sehr wenige
771112,KAEH0,0,sehr wenige
771112,KARH0,0,sehr wenige
771112,KARK0,0,sehr wenige
771112,KAEK0,0,sehr wenige
771112,KASA0,0,sehr wenige
771112,KAMUS0,0,sehr wenige
771112,KAPAR0,0,sehr wenige
771112,KAEN0,0,sehr wenige
771112,KABAA0,0,sehr wenige
771112,KASCHK0,0,sehr wenige
771112,KAOH0,0,sehr wenige
771113,KAHKO0,0,sehr wenige
771113,KAHM0,0,sehr wenige
771113,KAKIA,0,sehr wenige
771113,KAKIB,155,wenige
771113,KALE0,328,viele
771113,KABK0,25,sehr wenige
771113,KALK0,0,sehr wenige
771113,KADK0,35,sehr wenige
771113,KAOM0,4,sehr wenige
771113,KAPRK0,17,sehr wenige
771113,KAPK0,0,sehr wenige
771113,KAEH0,109,sehr wenige
771113,KARH0,10,sehr wenige
771113,KARK0,9,sehr wenige
771113,KAEK0,124,wenige
771113,KASA0,139,wenige
771113,KAMUS0,0,sehr wenige
771113,KAPAR0,7,sehr wenige
771113,KAEN0,676,sehr viele
771113,KABAA0,0,sehr wenige
771113,KASCHK0,105,sehr wenige
771113,KAOH0,27,sehr wenige
771114,KAHKO0,0,sehr wenige
771114,KAHM0,0,sehr wenige
771114,KAKIA,0,sehr wenige
771114,KAKIB,0,sehr wenige
771114,KALE0,81,sehr wenige
771114,KABK0,0,sehr wenige
771114,KALK0,0,sehr wenige
771114,KADK0,0,sehr wenige
771114,KAOM0,0,sehr wenige
771114,KAPRK0,0,sehr wenige
771114,KAPK0,0,sehr wenige
771114,KAEH0,0,sehr wenige
771114,KARH0,0,sehr wenige
771114,KARK0,0,sehr wenige
771114,KAEK0,0,sehr wenige
771114,KASA0,0,sehr wenige
771114,KAMUS0,0,sehr wenige
771114,KAPAR0,10,sehr wenige
771114,KAEN0,0,sehr wenige
771114,KABAA0,0,sehr wenige
771114,KASCHK0,0,sehr wenige
771114,KAOH0,0,sehr wenige
771115,KAHKO0,0,sehr wenige
771115,KAHM0,0,sehr wenige
771115,KAKIA,0,sehr wenige
771115,KAKIB,0,sehr wenige
771115,KALE0,246,mittel
771115,KABK0,0,sehr wenige
771115,KALK0,0,sehr wenige
771115,KADK0,23,sehr wenige
771115,KAOM0,0,sehr wenige
771115,KAPRK0,0,sehr wenige
771115,KAPK0,0,sehr wenige
771115,KAEH0,161,wenige
771115,KARH0,15,sehr wenige
771115,KARK0,10,sehr wenige
771115,KAEK0,126,wenige
771115,KASA0,675,sehr viele
771115,KAMUS0,49,sehr wenige
771115,KAPAR0,74,sehr wenige
771115,KAEN0,0,sehr wenige
771115,KABAA0,0,sehr wenige
771115,KASCHK0,0,sehr wenige
771115,KAOH0,0,sehr wenige
771116,KAHKO0,0,sehr wenige
771116,KAHM0,0,sehr wenige
771116,KAKIA,0,sehr wenige
771116,KAKIB,0,sehr wenige
771116,KALE0,98,sehr wenige
771116,KABK0,0,sehr wenige
771116,KALK0,0,sehr wenige
771116,KADK0,4,sehr wenige
771116,KAOM0,0,sehr wenige
771116,KAPRK0,0,sehr wenige
771116,KAPK0,0,sehr wenige
771116,KAEH0,111,sehr wenige
771116,KARH0,9,sehr wenige
771116,KARK0,9,sehr wenige
771116,KAEK0,136,wenige
771116,KASA0,0,sehr wenige
771116,KAMUS0,0,sehr wenige
771116,KAPAR0,12,sehr wenige
771116,KAEN0,0,sehr wenige
771116,KABAA0,0,sehr wenige
771116,KASCHK0,0,sehr wenige
771116,KAOH0,0,sehr wenige
771119,KAHKO0,0,sehr wenige
771119,KAHM0,0,sehr wenige
771119,KAKIA,0,sehr wenige
771119,KAKIB,262,viele
771119,KALE0,261,viele
771119,KABK0,0,sehr wenige
771119,KALK0,0,sehr wenige
771119,KADK0,43,sehr wenige
771119,KAOM0,7,sehr wenige
771119,KAPRK0,11,sehr wenige
771119,KAPK0,0,sehr wenige
771119,KAEH0,104,sehr wenige
771119,KARH0,9,sehr wenige
771119,KARK0,6,sehr wenige
771119,KAEK0,101,sehr wenige
771119,KASA0,0,sehr wenige
771119,KAMUS0,0,sehr wenige
771119,KAPAR0,4,sehr wenige
771119,KAEN0,1037,sehr viele
771119,KABAA0,0,sehr wenige
771119,KASCHK0,5,sehr wenige
771119,KAOH0,0,sehr wenige
771123,KAHKO0,0,sehr wenige
771123,KAHM0,0,sehr wenige
771123,KAKIA,0,sehr wenige
771123,KAKIB,169,wenige
771123,KALE0,362,sehr viele
771123,KABK0,0,sehr wenige
771123,KALK0,0,sehr wenige
771123,KADK0,67,sehr wenige
771123,KAOM0,10,sehr wenige
771123,KAPRK0,59,sehr wenige
771123,KAPK0,0,sehr wenige
771123,KAEH0,26,sehr wenige
771123,KARH0,5,sehr wenige
771123,KARK0,13,sehr wenige
771123,KAEK0,76,sehr wenige
771123,KASA0,402,sehr viele
771123,KAMUS0,124,wenige
771123,KAPAR0,39,sehr wenige
771123,KAEN0,0,sehr wenige
771123,KABAA0,6,sehr wenige
771123,KASCHK0,271,viele
771123,KAOH0,23,sehr wenige
771124,KAHKO0,0,sehr wenige
771124,KAHM0,0,sehr wenige
771124,KAKIA,0,sehr wenige
771124,KAKIB,383,sehr viele
771124,KALE0,376,sehr viele
771124,KABK0,81,sehr wenige
771124,KALK0,12,sehr wenige
771124,KADK0,62,sehr wenige
771124,KAOM0,7,sehr wenige
771124,KAPRK0,130,wenige
771124,KAPK0,11,sehr wenige
771124,KAEH0,48,sehr wenige
771124,KARH0,9,sehr wenige
771124,KARK0,7,sehr wenige
771124,KAEK0,32,sehr wenige
771124,KASA0,466,sehr viele
771124,KAMUS0,45,sehr wenige
771124,KAPAR0,37,sehr wenige
771124,KAEN0,661,sehr viele
771124,KABAA0,15,sehr wenige
771124,KASCHK0,270,viele
771124,KAOH0,81,sehr wenige
771125,KAHKO0,726,sehr viele
771125,KAHM0,393,sehr viele
771125,KAKIA,613,sehr viele
771125,KAKIB,497,sehr viele
771125,KALE0,321,viele
771125,KABK0,0,sehr wenige
771125,KALK0,0,sehr wenige
771125,KADK0,29,sehr wenige
771125,KAOM0,0,sehr wenige
771125,KAPRK0,0,sehr wenige
771125,KAPK0,0,sehr wenige
771125,KAEH0,139,wenige
771125,KARH0,20,sehr wenige
771125,KARK0,32,sehr wenige
771125,KAEK0,142,wenige
771125,KASA0,685,sehr viele
771125,KAMUS0,231,mittel
771125,KAPAR0,179,wenige
771125,KAEN0,547,sehr viele
771125,KABAA0,83,sehr wenige
771125,KASCHK0,497,sehr viele
771125,KAOH0,193,wenige
771127,KAHKO0,0,sehr wenige
771127,KAHM0,0,sehr wenige
